specObjID,z,ra,dec,objID,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,tile_name,tile_ra,tile_dec
4424924712058247168,0.01856694,238.71711,21.11669,1237665536540868935,16.11694,15.04575,14.68854,14.46239,14.46315,No tile found,,
4460933723370838016,0.02047855,227.0892,21.879268,1237665532791029773,17.48812,15.97952,15.15293,14.73468,14.40194,No tile found,,
4558949136515487744,0.0193091,200.15364,-2.2893384,1237655494904381584,15.5788,14.16075,13.43403,13.02712,12.74647,No tile found,,
4561025010207315968,0.01819028,196.95928,-0.86843045,1237648720164421894,16.0199,14.94633,14.37387,14.06414,13.79591,No tile found,,
4561027484108478464,0.01834199,196.91499,-0.94120963,1237648720164421644,16.28716,15.57524,15.52711,15.9177,22.92939,No tile found,,
4561045900928243712,0.01859772,196.59267,-1.6811572,1237650371562962954,16.51333,14.59548,13.93161,13.60583,13.42104,No tile found,,
4562193795480049664,0.01811678,196.91121,-0.942444,1237648720164421639,15.31632,14.05797,13.62968,13.25324,13.1054,No tile found,,
4563541246828894208,0.01885863,199.14792,-2.0913502,1237655499199348807,15.55854,14.2285,13.57487,13.262,13.28405,No tile found,,
4760555037033519104,0.01868794,21.0622,1.049,1237663278473871482,16.80275,15.31173,14.49627,14.07611,13.85715,No tile found,,
5029524175368509440,0.01845579,126.85997,23.568754,1237664092897673295,17.62118,15.6183,14.7662,14.31573,14.07264,No tile found,,
5047684254018066432,0.02007065,127.66875,20.599694,1237673807583969353,17.30989,15.96463,15.13551,14.715,14.35654,No tile found,,
5050807416813541376,0.01914101,125.18869,19.362724,1237665097918841108,17.27655,15.98688,15.42267,15.12943,14.84756,No tile found,,
5054393473266112512,0.01934491,128.32291,19.346626,1237667108501323907,16.53172,15.5163,15.23673,15.07839,15.0197,No tile found,,
5288610892388521984,0.02047035,180.65218,41.054187,1237664670054744099,15.39743,13.81851,13.25597,12.9912,12.85098,CFIS_LSB.273.262.r,180.8642735921127,41.0
5303016694524172288,0.01872742,209.01849,38.304242,1237664295835402302,28.53783,14.58369,13.72604,13.40154,14.04064,No tile found,,
5326874171845924864,0.02025857,169.78113,3.2310712,1237654030864679018,16.73454,15.45585,14.64799,14.31459,14.01761,No tile found,,
5328967916745676800,0.01894578,161.44238,1.9973484,1237651753465348105,16.98126,15.56919,15.01097,14.74991,14.55911,No tile found,,
5336779946894579712,0.01849269,175.2567,1.4933511,1237654028719554640,17.02238,15.49533,14.72045,14.37895,14.15519,No tile found,,
5344750306701105152,0.01931153,179.89526,3.3380573,1237651755084021870,16.87185,15.64383,15.05729,14.74173,14.45504,No tile found,,
5474212028989331456,0.01965321,212.73896,6.3648539,1237655743476662300,15.23594,13.61934,12.92341,12.53434,12.24236,No tile found,,
5989983043242448896,0.01963966,146.96014,15.852041,1237668289080131621,16.86147,15.14235,14.24748,13.77,13.4607,No tile found,,
6027163303494834176,0.01828264,163.04069,12.795345,1237661068180127839,16.32737,15.20481,14.71666,14.47719,14.32661,No tile found,,
6058497186349733888,0.02052786,177.42264,13.244612,1237661813882224757,17.45666,15.90834,15.41355,15.25419,15.22399,No tile found,,
6078842548620908544,0.01970066,185.22956,11.00889,1237658493892231254,16.26681,15.01553,14.40262,14.08072,13.78906,No tile found,,
6133041874834053120,0.01924699,210.72947,9.3497832,1237662238014439591,17.40324,15.60511,14.84003,14.47941,14.26445,No tile found,,
6138550153194526720,0.02007925,210.88018,9.2209395,1237662263778148463,16.10388,14.61962,13.89216,13.51921,13.23264,No tile found,,
6515769507923122176,0.01936678,147.88695,23.810622,1237667252927398082,16.84015,15.61289,15.03249,14.7561,14.51911,No tile found,,
6611410797934696448,0.02052279,153.81109,21.109456,1237667549803643035,16.27401,15.16829,14.593,14.32837,14.08556,No tile found,,
6618099127267121152,0.01819837,170.39869,18.458579,1237667914340565012,15.30751,14.05503,13.4107,13.09538,12.86097,No tile found,,
6620539493475964928,0.01987912,176.27899,19.966857,1237668293912821788,18.30386,15.9606,15.11857,14.68843,14.37047,No tile found,,
6807257459499227136,0.01822807,222.66425,42.740957,1237658203986329660,16.03257,14.41933,13.94568,13.7131,13.58631,CFIS_LSB.328.265.r,222.44003960511813,42.5
6810626363042846720,0.01854611,232.41799,42.654227,1237662501076467812,16.06808,14.98444,14.48852,14.25357,14.012,CFIS_LSB.343.265.r,232.6126023919376,42.5
6822965906878257152,0.01825437,218.30285,41.320494,1237661433245270237,16.45393,15.19207,14.62821,14.35559,14.19266,CFIS_LSB.327.263.r,218.30396038334243,41.5
7117978347574155264,0.01846527,248.67341,46.392097,1237654953203400808,15.53745,14.21632,13.68043,13.40903,13.28174,CFIS_LSB.342.273.r,248.41848378455052,46.5
7119085555766548480,0.01976093,243.78817,46.774538,1237655349967126640,15.95488,14.47151,13.84949,13.45547,13.30335,CFIS_LSB.333.274.r,244.1354844089976,47.0
7226226369591793664,0.02032955,164.61798,24.373153,1237667551418843208,15.73933,14.37142,13.72492,13.37167,13.13553,No tile found,,
7234179136255973376,0.01840642,159.42496,23.673263,1237667539085099012,16.24721,15.28429,14.9016,14.70558,14.60466,No tile found,,
7235258307522615296,0.01959509,161.05819,22.726297,1237667537475010658,15.7714,14.88609,14.48137,14.31067,14.17163,No tile found,,
7241879016369838080,0.0182357,176.21764,19.454195,1237668293375885373,16.08581,14.75773,14.09134,13.75005,13.50805,No tile found,,
7241881215393093632,0.01871561,176.20485,19.795059,1237668293912756497,15.50452,13.91938,13.21942,12.86288,12.54278,No tile found,,
7307318650272503808,0.01805995,200.00397,31.981396,1237665227311022188,16.29644,14.67571,13.84989,13.38514,13.03181,CFIS_LSB.339.244.r,199.8707393698753,32.0
7569431228862191616,0.01922478,238.93217,49.535023,1237655349428420664,16.18183,15.15777,14.63167,14.38648,14.16785,CFIS_LSB.310.279.r,238.6642016994668,49.5
7685588035619280896,0.01933924,198.82265,67.176309,1237651539251429538,17.04129,15.59574,15.23688,15.02758,15.22041,CFIS_LSB.155.314.r,198.34611155667744,67.0
7849781954899892224,0.02025206,185.27287,61.087294,1237658313478045752,15.21495,14.21956,13.78526,13.58434,13.517,No tile found,,
7989452921288022016,0.01872772,161.73854,59.914569,1237655369283076235,16.64166,15.5076,14.94245,14.48975,14.8149,No tile found,,
3380074197156995072,0.02504611,203.34363,54.949095,1237661416062582837,16.52079,14.49716,13.62207,13.24613,12.98761,CFIS_LSB.233.290.r,203.1115516898579,55.0
4109688129828706304,0.02196666,39.098228,0.7085829,1237657587097206934,16.21792,15.00958,14.3679,14.02558,13.80922,No tile found,,
4150263407831177216,0.02284235,121.29289,47.051283,1237651272957820974,16.49236,15.096,14.31778,13.95593,13.74883,CFIS_LSB.165.274.r,120.96803281526904,47.0
4237951663296763904,0.02420133,129.49099,39.896236,1237657606426263745,17.07263,15.4784,14.64197,14.20816,13.82348,CFIS_LSB.198.260.r,129.2353216438956,40.0
4284308718680823808,0.02571606,125.15636,40.278524,1237654652026552351,16.90154,14.94897,14.0519,13.59316,13.25115,CFIS_LSB.190.261.r,124.93326498962456,40.5
4285361505023842304,0.02488003,124.08143,41.716259,1237673704507375807,17.32558,15.68944,14.89312,14.48236,14.20021,CFIS_LSB.186.263.r,124.17289489694708,41.5
4287453875785717760,0.02456822,128.48826,41.405651,1237657595152433341,16.87144,15.37397,14.63098,14.24861,13.98944,CFIS_LSB.192.263.r,128.1784721516873,41.5
4445098551387904000,0.02441431,234.43834,22.426198,1237665536002162942,16.68592,14.73124,13.95238,13.55375,13.27173,No tile found,,
4450683520550197248,0.02284447,234.86463,24.947612,1237662695962181685,16.16769,14.81032,14.15904,13.8073,13.60034,No tile found,,
4526234812953155584,0.0231241,224.13812,-2.1064125,1237655498673422353,16.36895,15.00362,14.31823,13.99329,13.80527,No tile found,,
4534180438714112000,0.02552664,215.46394,2.0311808,1237651736309334061,16.68127,15.82779,15.4073,15.19492,14.99057,No tile found,,
4536455328087431168,0.02533644,217.76736,-0.91910149,1237648720173531333,16.41224,15.02241,14.35584,13.9786,13.66821,No tile found,,
4543168392388171776,0.02467782,212.48481,-1.2400456,1237648702979178595,16.0065,14.9741,14.63349,14.4469,14.34641,No tile found,,
4546508708377810944,0.02401539,210.15256,-2.9090966,1237655493835030570,16.98406,15.25211,14.39608,13.95558,13.69488,No tile found,,
4549917744146176000,0.02337503,208.37795,-1.0505491,1237648702977409073,16.47906,15.40808,14.79007,14.53422,14.29488,No tile found,,
4550933147580389376,0.02266986,204.97048,0.84004383,1237671990804742200,15.49475,13.82824,13.17584,12.77612,12.47816,No tile found,,
4551033203138516992,0.02224408,203.44567,2.0457214,1237651753483698252,17.03021,15.95703,15.57296,15.35478,15.18137,No tile found,,
4555642905285646336,0.02238187,204.63421,0.54018684,1237671990267936807,16.33936,14.6378,13.90823,13.51127,13.26421,No tile found,,
4575864294500227072,0.02408357,247.92731,18.650536,1237665232671146128,17.52352,15.84112,15.34095,15.14626,15.1719,No tile found,,
4601771813500114944,0.02310438,325.16241,6.509763,1237678845035086269,16.92126,15.6192,15.01008,14.65121,14.51978,No tile found,,
4603968638084732928,0.02146948,321.55982,9.797905,1237656494023376945,16.11292,14.74037,14.03821,13.60511,13.50273,No tile found,,
4745701734235789312,0.02224524,359.01625,-0.98844401,1237656906354655271,15.69949,13.83025,13.14633,12.70799,12.6613,No tile found,,
5017262415706085376,0.0222592,115.07546,28.464329,1237657608029667422,16.1389,14.93748,14.34516,14.05756,13.79823,No tile found,,
5019326199014643712,0.02174841,120.9792,26.520633,1237660563506004065,16.01649,14.93197,14.34945,14.07509,14.25536,No tile found,,
5019451543340210176,0.02209018,120.51755,27.224921,1237658192145088727,16.4491,15.13712,14.526,14.22974,14.1219,No tile found,,
5022860035291895808,0.02380688,125.87441,27.136515,1237660957572071549,16.1797,15.20147,14.73274,14.45802,14.36512,No tile found,,
5028391128015329280,0.02286481,117.08082,23.238387,1237657877538930866,16.01266,15.03696,14.70009,14.43481,14.39897,No tile found,,
5047567156029708288,0.02193079,125.34392,20.910548,1237664835925442693,16.18354,14.98836,14.4652,14.17508,13.96444,No tile found,,
5047570729442498560,0.02166574,125.506,21.342972,1237664836462444645,16.48977,15.21198,14.52742,14.15696,14.10712,No tile found,,
5136508850338551808,0.02337905,152.31025,40.351917,1237661851458797599,15.78053,14.76533,13.90468,13.46759,13.20423,CFIS_LSB.232.261.r,152.55009198733103,40.5
5142242254040356864,0.02420435,153.35966,38.657658,1237661139033718995,16.55857,15.07871,14.29638,13.88326,13.64434,CFIS_LSB.240.257.r,153.3334388982479,38.5
5181597624411904000,0.02294749,133.62303,36.451152,1237658204494495870,16.15922,14.98682,14.3968,14.08087,13.90727,CFIS_LSB.215.253.r,133.73027620546694,36.5
5182709786379311104,0.02483554,136.98297,42.311539,1237657630588338588,16.95238,15.66658,15.1818,14.92037,14.74117,CFIS_LSB.202.265.r,136.99051219583495,42.5
5183808747982837760,0.02400963,133.236,42.415097,1237657402417414231,15.3175,14.13261,13.49122,13.13603,12.92838,CFIS_LSB.196.265.r,132.9214870811072,42.5
5204009519425017856,0.02498357,167.82517,35.385655,1237664817671438525,16.97934,15.04524,14.15006,13.71348,13.44227,CFIS_LSB.273.251.r,167.66662337500998,35.5
5207388318707505152,0.02518734,164.61929,39.235805,1237662226208129150,16.69518,15.36569,14.66295,14.29378,13.97266,CFIS_LSB.256.258.r,164.7052244343254,39.0
5217509323140519936,0.02342084,160.27135,37.386025,1237662225132748827,16.49527,15.64375,15.41718,15.26995,15.21094,CFIS_LSB.254.255.r,160.07999657930358,37.5
5227666067170809856,0.0238021,136.81688,37.215369,1237658203421868038,16.17445,14.28353,13.3763,12.91477,12.62133,CFIS_LSB.219.254.r,137.10885456810672,37.0
5228799113500579840,0.02197718,138.63977,35.717561,1237660765915513010,17.49213,15.40073,14.61598,14.14457,13.84813,CFIS_LSB.226.251.r,138.80094096246248,35.5
5229856288914298880,0.02388508,137.12455,35.615024,1237660634914160838,16.63117,15.19427,14.47525,14.07238,13.8243,CFIS_LSB.223.251.r,136.95845059570414,35.5
5238901971059234816,0.02126277,175.85942,36.113087,1237664817674321978,16.7136,15.66485,15.32304,15.16493,15.0292,CFIS_LSB.285.252.r,176.13968679372002,36.0
5244616132485470208,0.02406671,25.879959,14.397106,1237649954406203529,17.05703,15.79369,15.1499,14.79445,14.49862,No tile found,,
5244672207578486784,0.02459529,26.653816,14.691958,1237653652919943247,17.82319,15.74224,15.25259,15.07597,14.83269,No tile found,,
5279604792578299904,0.0245359,165.86134,45.01194,1237661356464799883,17.56297,15.91451,15.09247,14.67224,14.371,CFIS_LSB.235.270.r,166.17009357883865,45.0
5325739200531945472,0.02292847,172.07376,2.6539628,1237654030328791126,15.44016,14.29566,13.87736,13.66412,13.53055,No tile found,,
5335708472695871488,0.02222853,157.16922,1.3482587,1237651735210098727,17.05059,15.84633,15.28975,14.9692,14.80136,No tile found,,
5339283535022020608,0.02355977,144.43395,2.7608205,1237654604245106766,16.89938,14.502,13.55241,13.0391,12.66726,No tile found,,
5358395245951473664,0.02274406,203.39237,5.4830826,1237671991339516045,16.82625,15.29618,14.73139,14.44551,14.20255,No tile found,,
5384251911229954048,0.02468159,214.15677,5.1097447,1237654881273512063,15.7618,15.02645,14.66805,14.51136,14.50196,No tile found,,
5386568582615554048,0.02400385,210.43697,5.1889091,1237654881271939078,16.73801,15.61064,15.06643,14.78418,14.59467,No tile found,,
5410202310814226432,0.02282563,234.72868,4.5830689,1237655743486230670,15.92967,14.10709,13.33268,12.89405,12.65012,No tile found,,
5449406496994777088,0.02322233,199.57744,6.3353817,1237661974406037572,16.26966,14.75061,14.00244,13.60363,13.29878,No tile found,,
5449428762105239552,0.02081271,199.31758,6.0374472,1237661970118017186,15.9122,13.98006,13.14299,12.69214,12.45888,No tile found,,
5462892831726393344,0.0208463,160.31535,6.361427,1237658423017078821,16.20499,14.95328,14.50973,14.16757,14.15009,No tile found,,
5464165520445298688,0.02065437,161.0509,6.7588111,1237658423554277520,15.27354,13.83942,13.27767,12.96284,12.73182,No tile found,,
5466322762225440768,0.02558843,166.09814,4.8286198,1237654601570451464,16.47037,14.29502,13.50965,12.9322,13.15129,No tile found,,
5471911575886780416,0.02496628,217.75447,5.9784221,1237655743478825053,15.07584,13.72036,13.0872,12.72328,12.48996,No tile found,,
5473031428798437376,0.02413852,215.96089,6.5761109,1237655744014909595,15.71314,14.20742,13.43166,13.0744,12.74823,No tile found,,
5597042597136979968,0.02171754,235.10982,34.926648,1237661464375525441,16.87021,15.60832,15.01347,14.70937,14.5084,CFIS_LSB.385.250.r,234.9991083365803,35.0
5604903010612566016,0.02326705,230.90703,37.81751,1237662337324744906,17.32748,15.73931,15.09879,14.75451,14.56354,CFIS_LSB.364.256.r,230.96131514320933,38.0
5622900911464798208,0.02549265,258.22043,35.093169,1237654953746169952,16.80339,15.76694,15.3815,15.11093,15.01618,CFIS_LSB.423.250.r,258.193825523048,35.0
5622908058290378752,0.02566514,258.27106,35.268619,1237671936043974729,17.78584,15.97064,15.11282,14.66024,14.3887,CFIS_LSB.421.251.r,258.56281480175534,35.5
5646488184122791936,0.02230906,258.19229,23.223576,1237659120415604792,16.38218,14.8649,14.39108,14.1262,13.87001,No tile found,,
5681368000483317760,0.02298916,344.28808,13.188326,1237652942094860517,16.58812,15.2128,14.55989,14.23117,13.97373,No tile found,,
5681546121367017472,0.0252922,345.06799,13.594138,1237652942632059029,16.48901,15.33996,14.91233,14.68638,14.5121,No tile found,,
5815366029296293888,0.02242385,232.31663,39.628083,1237662474762715147,16.02085,14.68823,14.0577,13.72816,13.51245,CFIS_LSB.359.259.r,232.62607732367465,39.5
5821073044400265216,0.02551823,214.89177,40.33621,1237661850405437620,16.37532,15.43002,15.11087,14.90297,14.94171,CFIS_LSB.327.261.r,215.01672448214333,40.5
5822104935643502592,0.02545955,218.44514,40.080912,1237661851480358934,16.33476,14.59124,13.66527,13.16523,12.92829,CFIS_LSB.335.260.r,218.65572096315668,40.0
5851563597407475712,0.02319774,251.96812,36.705922,1237655374112293055,16.78138,15.25646,14.46802,13.99952,13.69117,CFIS_LSB.405.253.r,251.9105202940191,36.5
5987659500026615808,0.02217072,145.17351,11.888387,1237664106313416804,15.57483,13.97782,13.16493,12.75613,12.5654,No tile found,,
5993430286368790528,0.02407381,149.43507,13.7606,1237671260668756158,17.90235,15.94734,15.10551,14.67559,14.35436,No tile found,,
5995513311533488128,0.02443391,148.78503,14.291597,1237671124303478907,17.03795,15.60707,14.80771,14.38817,14.022,No tile found,,
5998807173525952512,0.02303089,151.69328,11.663548,1237664104705556644,16.70047,15.82499,15.50353,15.32423,15.19844,No tile found,,
6023832333505026048,0.02198811,162.03173,14.693287,1237664132629135450,16.62666,15.48722,14.9649,14.66456,14.42685,No tile found,,
6035027010707019776,0.02417741,165.79659,14.756892,1237661070328856762,17.03587,15.61346,14.81937,14.41725,14.11273,No tile found,,
6036122673876326400,0.02137779,165.80398,11.076772,1237661811729760293,15.21715,13.58902,13.00824,12.64298,12.44758,No tile found,,
6046247527204018176,0.02429684,170.60686,14.195887,1237661069257146534,17.21744,15.96396,15.34993,15.04436,14.85832,No tile found,,
6047246433064867840,0.02109275,172.05401,9.0622518,1237658491739045937,16.30534,15.11924,14.71109,14.45533,14.27886,No tile found,,
6054200843791783936,0.02181317,175.68238,8.9742852,1237660612902387836,15.98212,14.65795,14.06118,13.73773,13.52178,No tile found,,
6061924913429895168,0.02200045,177.79213,10.634948,1237660615050788910,16.68546,15.677,15.23555,15.01564,14.79842,No tile found,,
6063234431375923200,0.02317224,180.01549,9.65012,1237658492279324827,16.80824,15.82194,15.32419,15.09437,14.8072,No tile found,,
6067724286990505984,0.02112059,181.42647,8.9895735,1237674598388662506,16.06328,14.46923,13.91987,13.62429,13.46195,No tile found,,
6075629225737738240,0.02164999,185.89469,9.6486042,1237658492281880651,15.90923,14.9537,14.61595,14.46652,14.403,No tile found,,
6081077305886922752,0.02514918,186.87125,9.0433581,1237662236393472416,17.3214,15.62707,14.77731,14.37026,14.08123,No tile found,,
6081099845875292160,0.02508026,186.61789,9.0198472,1237662236393406482,16.22164,14.08827,13.2017,12.78898,12.54412,No tile found,,
6086868433731082240,0.02161058,190.06916,10.518532,1237658493357457493,16.23877,14.83326,14.26571,14.01906,13.7862,No tile found,,
6104892728365307904,0.02553088,198.84833,12.895066,1237671955902693480,16.61793,15.43679,14.8677,14.5809,14.40883,No tile found,,
6105767939151255552,0.02104796,199.01385,7.0806972,1237661975479517374,16.83451,15.77175,15.27307,15.03652,14.85458,No tile found,,
6108113747964090368,0.02540848,198.4872,13.80774,1237662524697870428,18.17088,15.7817,14.92681,14.57206,14.24636,No tile found,,
6108121444545484800,0.02570037,198.58234,13.507283,1237662524161065023,17.38069,15.99522,15.32627,14.97928,14.69329,No tile found,,
6111424927667345408,0.02397388,201.2001,16.145249,1237668589193003053,16.81446,15.54406,14.9891,14.71755,14.48509,No tile found,,
6114763044667283456,0.02550154,203.05821,13.892333,1237662529524531258,15.1919,13.52224,12.75222,12.33335,12.16053,No tile found,,
6116114344407488512,0.02527605,202.96387,14.137488,1237664290472919102,16.42686,15.16927,14.61875,14.38862,14.25863,No tile found,,
6116148979023763456,0.02292117,203.88282,13.676168,1237664289936441404,14.72342,13.24357,12.64599,12.30766,12.09999,No tile found,,
6116149253901670400,0.02277077,203.73997,13.744268,1237664289936375878,16.84366,15.33817,14.96129,14.65127,15.2949,No tile found,,
6119365599854614528,0.02329955,203.22602,9.5205069,1237662263774806284,16.80417,15.09337,14.21597,13.75361,13.45056,No tile found,,
6120623441710438400,0.02373263,204.72283,14.744083,1237662530598928444,17.15725,15.52463,14.9596,14.54201,14.35445,No tile found,,
6130772483320862720,0.02295217,209.25575,10.867358,1237661949191258308,17.19392,15.56474,15.08176,14.83928,14.84547,No tile found,,
6138415737898031104,0.02470036,213.28427,8.6188824,1237662237478682633,16.50347,15.51625,15.23393,15.12097,15.30953,No tile found,,
6138422884723611648,0.02411646,213.44051,8.2186957,1237662236941877293,17.45588,15.32079,14.49373,14.09919,13.84523,No tile found,,
6138434429595703296,0.02486642,212.89131,8.356795,1237662236941615294,16.22779,15.21554,14.87155,14.6605,14.54382,No tile found,,
6138575167084058624,0.02353658,211.40049,8.9149805,1237662237477830798,16.44916,15.3063,14.90439,14.67804,14.34084,No tile found,,
6138617498281728000,0.0237982,212.14456,9.2013466,1237662238015029292,17.47937,15.75699,15.02529,14.65411,14.391,No tile found,,
6141789865078183936,0.02577459,214.64827,14.278497,1237662638511816788,16.26563,15.13056,14.62956,14.28813,14.1465,No tile found,,
6144160686471927808,0.02429309,213.41126,7.6604251,1237662269141483628,16.27084,14.15301,13.31995,12.9147,12.57915,No tile found,,
6145226113826445312,0.02488205,214.61655,12.883072,1237662529529511944,15.15687,13.85713,13.06466,12.73446,12.45578,No tile found,,
6145249203570628608,0.02475526,214.41519,12.959157,1237662636901138665,15.9812,14.85094,14.33733,14.09199,13.9259,No tile found,,
6145423476163631104,0.02553104,215.64482,13.717356,1237662637975404560,16.88646,15.36995,14.95782,14.70011,14.73856,No tile found,,
6161105809923397632,0.02489259,220.62119,8.6796931,1237662264319213673,17.18919,15.41856,14.60254,14.20917,13.99869,No tile found,,
6183666689584158720,0.02353047,231.2863,12.882659,1237668350290428133,16.68554,15.44035,15.08491,14.898,14.75426,No tile found,,
6434563709025409024,0.02550393,146.79487,56.107687,1237654381980745784,16.72855,15.59721,15.16861,14.9309,14.82408,No tile found,,
6444899113410779136,0.02498842,146.95757,54.391898,1237655108905664520,17.31655,15.75143,15.04696,14.67884,14.45396,No tile found,,
6446941460655003648,0.02535076,142.79612,52.635194,1237655108904288307,16.2325,14.8488,14.13691,13.72402,13.60758,CFIS_LSB.174.285.r,142.9131279582986,52.5
6446996436236392448,0.02545055,141.43898,52.397662,1237654653644308630,16.92787,15.73712,15.25412,14.95806,14.70377,CFIS_LSB.172.285.r,141.27044832659402,52.5
6447035468899178496,0.0247072,139.95386,52.722905,1237654381441581078,17.50429,15.7564,14.98384,14.60225,14.34861,CFIS_LSB.170.285.r,139.62776869488945,52.5
6463835995733514240,0.02491759,147.5625,45.957355,1237657856600309817,16.4603,15.4029,15.03181,14.82954,14.70121,CFIS_LSB.205.272.r,147.55454531163693,46.0
6514531732657821696,0.02532368,145.24888,21.192998,1237667429558845644,16.79131,15.00081,14.15222,13.62922,13.32343,No tile found,,
6514532282413635584,0.02582986,145.33523,21.282472,1237667429558910984,16.75977,15.43262,14.80584,14.49286,14.30969,No tile found,,
6514712602320590848,0.0252099,146.37883,21.897262,1237667292655648842,17.06075,15.43849,14.74084,14.37282,14.14597,No tile found,,
6517876446945630208,0.02502345,144.3743,23.16161,1237667253462827120,16.84423,14.48942,13.7105,13.2374,12.99121,No tile found,,
6533811669403195392,0.02580868,141.97637,29.791855,1237664837006786630,16.63159,15.0647,14.25085,13.83419,13.54588,CFIS_LSB.246.240.r,142.02816622064793,30.0
6534893589381797888,0.02445155,138.40563,29.99956,1237664093439852639,31.61143,14.3879,13.84265,13.09286,13.92511,CFIS_LSB.240.240.r,138.56406460551017,30.0
6582194299915753472,0.0229783,180.42462,20.404977,1237668298739089553,17.07286,15.56655,14.82055,14.43157,14.13756,No tile found,,
6583203926803503104,0.02465038,181.45769,15.912304,1237661070872346722,16.64865,15.22938,14.68466,14.39715,14.15282,No tile found,,
6583215471675594752,0.02190247,181.788,16.920778,1237668623547957367,31.19729,15.78859,15.05096,14.23575,15.41112,No tile found,,
6583350711605811200,0.02241774,181.83558,17.261598,1237668495247474746,16.50147,14.8563,14.00399,13.52649,13.27932,No tile found,,
6602298320777140224,0.02220759,199.37881,20.600193,1237668273507794948,16.73102,14.91095,14.21757,13.8599,13.70529,No tile found,,
6603600967513692160,0.02274791,200.60954,21.425721,1237667782304202806,15.94769,14.62663,13.98459,13.65273,13.40804,No tile found,,
6613692834519472128,0.0235913,158.94241,21.048155,1237667736108859437,16.17447,14.81524,14.13699,13.79793,13.59219,No tile found,,
6619327281990227968,0.02084487,172.24379,20.749651,1237667781218926738,16.46351,15.02088,14.5725,14.24934,14.09214,No tile found,,
6620540592987592704,0.02194579,176.196,20.125095,1237667915953602698,15.39754,14.01822,13.29996,12.91048,12.63043,No tile found,,
6620545540789917696,0.02266192,176.31531,19.39211,1237668293375951157,16.64791,15.06583,14.28695,13.92291,13.6008,No tile found,,
6719471905743853568,0.02552594,190.10497,26.524619,1237667441899339785,17.56939,15.84315,15.04728,14.67105,14.41903,No tile found,,
6720543924765874176,0.0214845,180.86346,22.210361,1237667782296207393,16.02473,14.75386,14.10378,13.81124,13.74214,No tile found,,
6723001882925881344,0.02554422,183.99686,27.442198,1237667442970722309,16.87271,15.14953,14.29736,13.86574,13.55376,No tile found,,
6725014539010856960,0.02553739,182.49225,19.918722,1237667915419287608,16.90075,15.45356,14.73734,14.35526,14.10716,No tile found,,
6736448364504963072,0.02145266,188.04851,24.031947,1237667446194241546,17.22701,15.96979,15.37451,15.09154,14.87359,No tile found,,
6737603951678740480,0.02169447,190.16041,26.526189,1237667441899339801,16.77993,15.30365,14.86077,14.63308,14.51907,No tile found,,
6806114516759500800,0.02576146,247.16449,40.123728,1237659326566039614,16.51157,15.16679,14.34363,14.00722,14.08768,CFIS_LSB.379.260.r,247.3746813284668,40.0
6909720401255094272,0.02216084,353.38853,15.552278,1237656496721494166,16.93975,15.65877,15.14,14.98637,14.90029,No tile found,,
6915531319352252416,0.02527381,350.26151,15.222441,1237672763371028520,17.56297,15.98369,15.46306,15.29632,15.50497,No tile found,,
7060677850761025536,0.02562302,28.426072,29.933248,1237679580547252255,15.34794,14.16909,13.53852,13.19416,12.99128,CFIS_LSB.049.240.r,28.29016319029166,30.0
7210346947382892544,0.02108388,178.64643,23.880784,1237667549276930076,17.43067,15.37737,14.53134,14.13186,13.88347,No tile found,,
7210365364202657792,0.02484789,178.32062,23.464519,1237667736653660255,16.2027,14.72849,14.04952,13.71994,13.48559,No tile found,,
7210387354435213312,0.02412855,177.95464,23.527988,1237667736653529121,16.66367,15.47164,15.03168,14.79681,14.66584,No tile found,,
7213761755302090752,0.02296555,178.29573,20.658826,1237667916491325648,16.62641,14.78991,13.95152,13.53697,13.29887,No tile found,,
7213884350848587776,0.02460734,179.86539,21.010811,1237667917028851742,17.05553,15.65183,15.01268,14.6954,14.50316,No tile found,,
7217067437430429696,0.02280152,175.4026,25.879978,1237667448873549876,17.43304,15.68106,14.88274,14.51066,14.21566,No tile found,,
7226134010615060480,0.02120679,164.24765,23.853656,1237667550881775812,17.04712,15.81819,15.39224,15.25958,15.30751,No tile found,,
7227178821153478656,0.02377358,168.13513,23.280531,1237667910586466359,18.2121,15.94939,15.20215,14.82657,14.76068,No tile found,,
7228412747624765440,0.02069417,168.37794,23.30489,1237667910586597390,16.07367,15.06883,14.68959,14.4647,14.42362,No tile found,,
7232975720343164928,0.0209718,155.46908,23.860778,1237667429563105464,16.55313,15.01547,14.29995,13.91489,13.69151,No tile found,,
7235122517836584960,0.02510929,160.4604,21.311488,1237667736109514793,15.3789,14.54534,14.21772,14.03393,13.91114,No tile found,,
7237537594204248064,0.0222188,166.89905,22.852262,1237667549272146050,16.45232,14.88923,14.22607,13.88629,13.65903,No tile found,,
7239798465324406784,0.02153142,172.24378,22.090865,1237667782829604871,15.94905,14.91419,14.4176,14.16774,13.97052,No tile found,,
7240728927240738816,0.02080281,174.22645,19.971696,1237667915952816187,15.53265,14.47848,13.95731,13.67809,13.4932,No tile found,,
7240831731577935872,0.0220741,173.43598,21.380048,1237667781756321797,15.40845,14.30199,13.77076,13.45566,13.30668,No tile found,,
7241864722718676992,0.02445201,176.49932,20.438933,1237667916490604603,16.95704,15.29038,14.40516,13.9356,13.6363,No tile found,,
