targetid,z,zerr,spectype,ra,dec,flux_g,flux_r,flux_z
39633341766436690,0.01997490385355482,5.304819043617331e-06,GALAXY,116.1701649278226,56.45237039162522,13.33768,18.270712,21.50555
39633331624607977,0.01839571993591356,1.527787056097455e-05,GALAXY,117.2230570814485,55.72570415657384,13.596863,23.047304,30.247665
39633367947284446,0.02470333802375795,1.369243912389521e-05,GALAXY,123.7832212220591,58.57639952816438,13.552107,21.763842,24.394562
39633358317161451,0.02642283537876406,1.42109137191268e-05,GALAXY,123.0032861936075,57.7480804041757,13.874842,19.195347,21.322767
39633361555163295,0.02732746641158847,7.444437722023551e-06,GALAXY,123.8514285170409,58.02251321372597,15.868608,23.083439,27.518274
39633361559357012,0.0264531023290306,3.847445533653346e-06,GALAXY,124.2613035306969,58.03466229937976,13.940622,18.106306,19.132673
39633358321354782,0.02616018956192664,4.985319484720134e-06,GALAXY,123.350194454985,57.85121844324794,15.779055,21.239265,10.637808
39633341795797848,0.02751103091775881,4.265464951848403e-05,GALAXY,119.3882581013775,56.48628224007678,15.4066,31.123627,48.37754
39633328206251548,0.02568085796282291,5.789372080688297e-06,GALAXY,118.7293185856981,55.48843531900434,13.529022,24.20013,32.847767
39633317808571376,0.0253125865314588,2.171677922546437e-06,GALAXY,120.5384872314687,54.64204184546298,14.0979805,17.9025,20.636871
39633274099731325,0.01915721729539991,6.452910720898192e-06,GALAXY,109.01474368801,51.63991394712742,13.708988,21.0637,27.144274
39633262783499125,0.01981837971696354,2.123617937781195e-06,GALAXY,113.4060972741191,51.0321393674212,13.550698,20.601889,26.481613
39633341850321421,0.02540310085681774,1.382316113900934e-06,GALAXY,125.0141278089742,56.42593033813949,14.764425,16.762115,15.176089
39633345222543487,0.02595321621377671,2.097141461288154e-05,GALAXY,128.585281628981,56.64561328071279,13.012064,20.331326,26.972954
39633321382118863,0.02611912286705591,1.328608913117012e-06,GALAXY,129.0042918646302,54.95570477166283,13.345822,17.86792,19.73353
39633289144697099,0.02395978211352213,1.434732345400094e-05,GALAXY,126.1921882737531,52.87188973879406,13.009448,17.11369,19.950535
39633289094367470,0.02368912587486837,3.605696458699126e-05,GALAXY,121.4561360882175,52.63983009772314,14.8646145,22.224762,25.378119
39633270492629979,0.01824061216069353,3.119189173483012e-06,GALAXY,124.2944929440489,51.41238385572115,13.49472,19.62474,24.629671
39633258937319968,0.01892303826519631,1.974409258741323e-06,GALAXY,111.5150873655764,50.76863435743244,15.940508,26.98335,37.487717
39633235491160458,0.01905075115226003,1.039197213357792e-06,GALAXY,107.9527381730132,49.3241495389048,15.782954,22.508657,26.448597
39633235486969584,0.02060796906311977,2.146179051551207e-05,GALAXY,107.8432728519105,49.16328123941447,14.02153,26.197327,38.99871
