targetid,z,zerr,spectype,ra,dec,flux_g,flux_r,flux_z,tile_name,tile_ra,tile_dec
39628012718653782,0.020440092,3.654058147996266e-06,GALAXY,318.7439690911926,9.159733034419595,15.897772,24.679943,32.296597,No tile found,,
39627946876469331,0.027519343,1.868387205055449e-06,GALAXY,319.5256229741563,6.414281969202059,14.024872,17.526268,18.97917,No tile found,,
39627976878328329,0.023683867,4.77753771888199e-05,GALAXY,320.2614855895168,7.802152572529219,15.925634,27.41613,34.860016,No tile found,,
39628012743819620,0.020659366,1.762588782272419e-06,GALAXY,320.2647573779188,9.21148361,14.1256,20.07293,23.6481,No tile found,,
39628036546502621,0.02097849,2.004472155391278e-05,GALAXY,319.1221564265523,10.20126112681077,15.353679,23.067764,26.907465,No tile found,,
39628042523379640,0.025110624,8.737781478123054e-07,GALAXY,320.7134491,10.56721906556703,14.846929,16.139904,14.773304,No tile found,,
39628018720709506,0.027352218,2.943825332934405e-06,GALAXY,321.2414462150275,9.453741960095789,15.295874,22.596102,28.405853,No tile found,,
39628024693391455,0.021616083,6.710676611119185e-06,GALAXY,321.9732482177059,9.659261279825882,14.786332,21.282446,26.633226,No tile found,,
39627820384655267,0.026780812,1.152192025414931e-05,GALAXY,325.3974783948547,1.186112605287519,13.320038,20.405079,26.320358,No tile found,,
39627826432837254,0.02686136,1.617974398807968e-05,GALAXY,325.7922341339229,1.443918856462012,13.049385,18.207891,22.444544,No tile found,,
39627820409818327,0.026582185,1.679246777093135e-05,GALAXY,326.8310245581736,1.263148990415649,14.763585,21.97071,28.560528,No tile found,,
39627826466397341,0.02682344,3.442466904933611e-06,GALAXY,327.9798549413212,1.400237608429353,15.598813,21.086416,25.776184,No tile found,,
39627838541795123,0.027715715,4.071105915589545e-06,GALAXY,327.6403878843001,1.951450391669994,14.535071,22.475576,29.177505,No tile found,,
39627928933240059,0.020185355,1.856469739480044e-05,GALAXY,324.7506435917463,5.770510575,14.724466,21.816559,28.494217,No tile found,,
39627886835011396,0.027899601,3.198429454000579e-06,GALAXY,328.1234606802157,4.097133527088028,15.593306,21.327513,25.955244,No tile found,,
39627898935576777,0.027292831,1.478508112342078e-05,GALAXY,330.7759516662866,4.391642556608801,13.348173,20.62382,26.853415,CFIS_LSB.660.189.r,331.0204254993324,4.5
39627988911784768,0.027332414,2.159644049200935e-06,GALAXY,323.9303374684364,8.279020142,13.3111105,16.31781,18.206522,No tile found,,
39627946989718417,0.026690672,5.06907349082349e-06,GALAXY,326.4312722649662,6.542448381539309,13.059059,21.880688,31.29602,No tile found,,
39627971014693279,0.026907204,4.169339321917314e-06,GALAXY,327.9810937,7.431987033013427,14.391156,17.409166,19.05386,No tile found,,
39628006855017873,0.027345894,1.951826568148629e-05,GALAXY,324.9121581709769,8.984945244165644,14.06716,18.89355,24.025045,No tile found,,
39628036651352923,0.02773956,9.548464791132356e-06,GALAXY,325.2531605019706,10.18838701804751,13.996051,26.547726,42.69521,No tile found,,
39628018808787083,0.027616781,2.828028151844346e-05,GALAXY,326.5050342504525,9.505005911328388,13.1771,17.426313,21.160025,No tile found,,
39628030720611326,0.027857541,8.803944146823357e-06,GALAXY,326.5075025590824,10.12218563233707,15.270156,23.083826,30.069,No tile found,,
39628048567373689,0.027799452,4.980057903409648e-06,GALAXY,327.1371076120037,10.63529950846025,14.544286,20.964588,26.423689,No tile found,,
39627947056829577,0.021048014,1.981777027715774e-05,GALAXY,330.5849697740858,6.478138491398017,13.837248,19.576225,25.257376,CFIS_LSB.657.193.r,330.6253071916002,6.5
39627953063068483,0.020383025,4.394786202958353e-06,GALAXY,330.3717371337834,6.791658302282921,13.738126,19.535141,24.648636,CFIS_LSB.656.194.r,330.46322275050227,7
39627988999869868,0.027235221,9.719972848887862e-06,GALAXY,329.4445515011316,8.195301105424504,13.279397,21.893898,30.613287,No tile found,,
39627994989330764,0.026076306,1.140162281911719e-05,GALAXY,329.7184515609056,8.399362829639685,15.669859,21.446936,25.875006,CFIS_LSB.652.197.r,329.62059768368425,8.5
39627965100725740,0.019530733,1.694924610978549e-06,GALAXY,333.0406620508092,7.268405070996801,14.845064,20.823103,24.811018,CFIS_LSB.660.195.r,332.8475569914504,7.5
39628030775134749,0.025562714,4.936612821135725e-06,GALAXY,329.6932719190738,9.985882327798734,14.906063,20.667376,25.09685,No tile found,,
39628036726852892,0.026226744,3.155018683669242e-06,GALAXY,329.9210542117234,10.24135840399351,13.806355,20.004272,25.533136,No tile found,,
39628042665988289,0.027013984,1.542532666723521e-05,GALAXY,329.4833105138038,10.46612161411881,14.468275,20.585964,25.741673,No tile found,,
39628166070801742,0.027198797,1.861962758229314e-06,GALAXY,318.9331187315482,15.67656668641542,14.475532,19.147957,17.311932,No tile found,,
39628195116355485,0.022762385,1.172194352020942e-05,GALAXY,322.5466765513826,17.05627394,15.249883,22.305716,29.998089,No tile found,,
39628200896106791,0.01877776,1.746364135416792e-05,GALAXY,322.5468651327637,17.29377861915245,13.202582,23.032768,32.068783,No tile found,,
39628195158298641,0.023352906,4.806448741191606e-06,GALAXY,325.1424695267744,17.10078556318258,15.219997,24.349916,34.133457,No tile found,,
39628172022517251,0.024896563,1.470742750862711e-05,GALAXY,327.4186453744654,15.95998995582703,15.840796,23.014828,29.771713,No tile found,,
39628125352496915,0.021144825,1.533038654009546e-05,GALAXY,330.0382604,13.93173444180358,15.3712225,23.24798,30.106161,No tile found,,
39628101864396531,0.027436443,9.365978302749577e-06,GALAXY,331.2643790042793,13.03729576642552,15.449609,20.245113,24.032732,No tile found,,
39628119514025018,0.026051601,2.786824429194982e-05,GALAXY,331.5858448682158,13.66416480382862,14.309895,20.802328,25.623817,No tile found,,
39636950684014235,0.02671199,1.260478871476031e-05,GALAXY,329.7376733936341,15.33355818193225,15.544758,23.392366,31.372227,No tile found,,
39628160425268657,0.026828086,7.992448796244448e-06,GALAXY,329.9528326591337,15.46673454779274,15.597308,22.806263,29.62368,No tile found,,
39628177898735918,0.025405532,7.317178474930937e-06,GALAXY,331.7332811,16.17162990579704,13.634034,21.14132,27.683588,No tile found,,
39628314729516719,0.018325803,4.319395345433082e-05,GALAXY,326.1359660404752,22.17205070534424,14.735119,18.489155,22.80222,No tile found,,
39628264049742109,0.024753568,1.21588148744159e-05,GALAXY,330.1573371564943,19.91594179162516,15.379653,22.733942,28.876316,CFIS_LSB.620.220.r,329.89510946753273,20
39628246983115029,0.026425201,1.646922607688953e-05,GALAXY,331.4631425640958,19.14231201336028,14.6395,19.228098,22.207268,CFIS_LSB.627.218.r,331.56408355202126,19
39628247004089909,0.02513959,2.498086587086402e-05,GALAXY,332.9507614869069,19.18241306260209,13.683982,16.61936,18.686707,CFIS_LSB.630.218.r,333.1505145738012,19
39628275428885330,0.02492179,3.079496005271348e-06,GALAXY,332.3015002053722,20.38718339312518,13.227848,17.402843,17.974659,CFIS_LSB.623.221.r,332.56031680619566,20.5
39627923145099234,0.025203227,6.219762313283221e-06,GALAXY,338.2619143167419,5.517384489939713,13.875126,22.409098,30.44661,No tile found,,
39627856879288490,0.023931212,5.560031623525419e-06,GALAXY,340.5074271607202,2.662002615013487,15.8512335,27.4027,38.71702,No tile found,,
39627868950496746,0.019876181,2.37356953936674e-06,GALAXY,340.5408885915523,3.300403657396829,15.386787,22.384644,30.541504,No tile found,,
39627796531642576,0.026093745,1.1341811526435e-05,GALAXY,343.5067177,0.16080878,15.361554,24.16958,32.80372,No tile found,,
39627838847977709,0.018037411,8.258609704544134e-07,GALAXY,345.8382075994899,1.883377676344271,14.6068535,15.064289,13.12369,No tile found,,
39627875019653442,0.025589419,5.126918017664644e-05,GALAXY,342.7429097947648,3.429994661812021,13.268095,25.06452,36.799118,No tile found,,
39636701282304266,0.023884141,1.759847439202103e-05,GALAXY,344.4683582406047,4.706365443285701,15.038629,21.208927,27.6552,No tile found,,
39627953272784061,0.0274686,1.250809832011204e-06,GALAXY,342.9645895050002,6.679080452684147,15.237892,19.368225,22.400387,No tile found,,
39627947283320190,0.023673023,1.31774463446909e-05,GALAXY,344.118158,6.477837818914794,14.172206,19.752586,24.397785,No tile found,,
39627941298048571,0.025927738,1.062768296358612e-05,GALAXY,345.3899708144241,6.210552747675962,14.251009,26.399647,39.82317,No tile found,,
